Date,evapConowingo,evapMuddyrun,qLateral,qMarietta,qMuddyrun
1985-03-29,-0.26,-0.26,524,54100,5.7
1985-03-30,-0.41,-0.41,660,58000,6.0
1985-03-31,-0.03,-0.03,678,78800,5.5
1985-01-04,-0.7,-0.7,876,96400,6.8
1985-02-04,0.0,0.0,789,118000,7.1
1985-03-04,0.0,0.0,608,134000,5.8
1985-04-04,-0.09,-0.09,596,116000,5.9
1985-05-04,0.0,0.0,568,95800,5.7
1985-06-04,-0.02,-0.02,542,81200,5.6
1985-07-04,0.0,0.0,512,72400,5.5
1985-08-04,0.0,0.0,481,65200,5.3
1985-09-04,-0.07,-0.07,472,60800,5.2
1985-10-04,-0.06,-0.06,459,54900,5.0
1985-11-04,-0.05,-0.05,434,50700,4.7
1985-12-04,0.0,0.0,428,46100,4.8
1985-04-13,0.0,0.0,411,43600,4.6
1985-04-14,0.0,0.0,398,41000,4.5
1985-04-15,-0.12,-0.12,411,38500,4.7
1985-04-16,0.0,0.0,409,35700,4.7
1985-04-17,0.0,0.0,447,33800,5.2
1985-04-18,0.0,0.0,413,31700,4.8
1985-04-19,0.0,0.0,375,29100,4.4
1985-04-20,0.0,0.0,352,27400,4.1
1985-04-21,0.0,0.0,339,25800,4.0
1985-04-22,0.0,0.0,345,24800,4.1
1985-04-23,0.0,0.0,320,25100,3.8
1985-04-24,0.0,0.0,320,25000,3.8
1985-04-25,-0.05,-0.05,323,23800,3.9
1985-04-26,0.0,0.0,310,23500,3.7
1985-04-27,0.0,0.0,290,21900,3.4
1985-04-28,0.0,0.0,290,20800,3.5
1985-04-29,0.0,0.0,298,19600,3.6
1985-04-30,0.0,0.0,275,18600,3.3
1985-01-05,0.11,0.11,236,17700,2.8
1985-02-05,0.19,0.19,472,17300,5.9
1985-03-05,-1.77,-1.77,3959,24500,44.9
1985-04-05,0.04,0.04,1991,41300,21.6
1985-05-05,0.18,0.18,1054,46700,12.1
1985-06-05,0.15,0.15,841,43100,9.9
1985-07-05,0.12,0.12,752,38100,9.0
1985-08-05,0.23,0.23,647,31600,7.8
1985-09-05,0.18,0.18,601,28700,7.3
1985-10-05,0.22,0.22,537,24900,6.6
1985-11-05,0.23,0.23,507,20400,6.2
1985-12-05,0.34,0.34,491,21300,6.0
1985-05-13,-0.26,-0.26,578,21100,7.2
1985-05-14,0.25,0.25,527,21500,6.6
1985-05-15,0.24,0.24,428,21300,5.3
1985-05-16,0.02,0.02,429,18500,5.3
1985-05-17,-0.19,-0.19,616,17300,6.2
1985-05-18,-0.44,-0.44,1464,22000,12.4
1985-05-19,0.24,0.24,865,22900,8.3
1985-05-20,0.18,0.18,568,23800,6.1
1985-05-21,0.22,0.22,519,22700,5.8
1985-05-22,-0.1,-0.1,1270,21400,15.8
1985-05-23,0.08,0.08,692,19400,8.1
1985-05-24,-0.47,-0.47,774,18200,8.9
1985-05-25,0.33,0.33,603,16200,6.9
1985-05-26,0.18,0.18,506,15600,5.9
1985-05-27,0.24,0.24,459,14300,5.5
1985-05-28,0.13,0.13,449,12700,5.4
1985-05-29,-0.38,-0.38,461,12800,5.6
1985-05-30,0.17,0.17,435,13100,5.3
1985-05-31,0.02,0.02,405,17100,4.9
1985-01-06,0.36,0.36,425,18400,5.1
1985-02-06,0.31,0.31,406,18000,4.9
1985-03-06,0.16,0.16,439,31100,5.0
1985-04-06,0.11,0.11,526,31800,5.9
1985-05-06,0.13,0.13,415,26500,4.9
1985-06-06,-0.1,-0.1,427,24300,5.2
1985-07-06,0.22,0.22,400,25600,4.9
1985-08-06,-0.01,-0.01,361,22300,4.4
1985-09-06,0.22,0.22,404,19200,5.0
1985-10-06,0.14,0.14,396,17700,4.9
1985-11-06,0.21,0.21,345,16100,4.2
1985-12-06,0.25,0.25,329,14400,4.1
1985-06-13,0.3,0.3,288,13500,3.5
1985-06-14,0.22,0.22,267,12100,3.3
1985-06-15,0.16,0.16,284,11200,3.5
1985-06-16,-0.33,-0.33,1573,12400,20.8
1985-06-17,-0.94,-0.94,1244,15500,16.0
1985-06-18,0.26,0.26,618,17800,7.6
1985-06-19,0.35,0.35,479,17800,6.0
1985-06-20,0.38,0.38,417,16200,5.3
1985-06-21,-0.03,-0.03,399,15300,5.1
1985-06-22,0.28,0.28,370,14200,4.7
1985-06-23,0.33,0.33,361,13100,4.6
1985-06-24,0.1,0.1,369,12300,4.7
1985-06-25,-0.61,-0.61,347,11800,4.3
1985-06-26,0.27,0.27,322,10400,4.0
1985-06-27,0.2,0.2,298,10000,3.7
1985-06-28,0.02,0.02,306,9790,3.9
1985-06-29,0.13,0.13,292,9220,3.7
1985-06-30,0.17,0.17,308,8940,3.9
1985-01-07,0.09,0.09,293,9060,3.7
1985-02-07,0.09,0.09,304,8690,3.9
1985-03-07,0.2,0.2,279,8370,3.5
1985-04-07,0.11,0.11,289,8350,3.7
1985-05-07,0.26,0.26,268,8240,3.4
1985-06-07,0.2,0.2,231,7850,3.0
1985-07-07,0.03,0.03,493,8100,6.4
1985-08-07,0.13,0.13,351,8330,4.4
1985-09-07,-0.83,-0.83,324,8230,4.1
1985-10-07,0.2,0.2,310,8370,4.0
1985-11-07,-0.39,-0.39,273,8940,3.5
1985-12-07,0.2,0.2,227,9350,2.9
1985-07-13,0.18,0.18,210,10200,2.7
1985-07-14,0.29,0.29,224,10300,2.8
1985-07-15,0.13,0.13,230,11400,2.9
1985-07-16,-0.21,-0.21,277,11900,3.4
1985-07-17,0.34,0.34,243,11300,2.8
1985-07-18,0.28,0.28,228,10700,2.7
1985-07-19,0.24,0.24,177,11300,2.2
1985-07-20,0.31,0.31,157,10700,1.9
1985-07-21,0.22,0.22,172,9570,2.2
1985-07-22,-0.21,-0.21,226,9000,2.9
1985-07-23,0.35,0.35,169,8370,2.1
1985-07-24,0.24,0.24,184,7510,2.4
1985-07-25,-0.35,-0.35,189,7480,2.4
1985-07-26,-0.82,-0.82,359,8150,4.7
1985-07-27,-0.12,-0.12,1837,14000,12.6
1985-07-28,0.25,0.25,671,11700,6.1
1985-07-29,0.15,0.15,356,9560,3.9
1985-07-30,0.19,0.19,304,8750,3.5
1985-07-31,0.18,0.18,499,8270,6.3
1985-01-08,-0.15,-0.15,1253,9360,16.5
1985-02-08,0.23,0.23,437,9070,5.5
1985-03-08,0.29,0.29,328,10400,4.1
1985-04-08,0.22,0.22,293,9490,3.7
1985-05-08,0.16,0.16,274,8630,3.5
1985-06-08,0.22,0.22,257,7950,3.3
1985-07-08,-0.29,-0.29,263,7490,3.4
1985-08-08,-2.3,-2.3,979,7730,13.0
1985-09-08,0.18,0.18,553,7840,6.8
1985-10-08,0.19,0.19,359,7290,4.4
1985-11-08,0.18,0.18,310,7700,3.9
1985-12-08,-0.02,-0.02,289,9090,3.7
1985-08-13,0.19,0.19,263,8020,3.4
1985-08-14,0.2,0.2,316,7150,4.1
1985-08-15,0.2,0.2,409,8920,5.4
1985-08-16,0.18,0.18,264,6470,3.4
1985-08-17,0.13,0.13,232,5900,3.0
1985-08-18,0.11,0.11,228,5650,2.9
1985-08-19,-0.11,-0.11,231,5850,3.0
1985-08-20,0.17,0.17,229,5450,3.0
1985-08-21,-0.07,-0.07,228,5560,2.9
1985-08-22,0.12,0.12,211,5720,2.7
1985-08-23,0.13,0.13,219,6700,2.8
1985-08-24,0.18,0.18,176,5800,2.2
1985-08-25,-0.36,-0.36,366,5270,4.8
1985-08-26,-0.97,-0.97,468,5750,6.2
1985-08-27,0.14,0.14,342,5310,4.4
1985-08-28,0.28,0.28,266,5250,3.4
1985-08-29,0.12,0.12,238,6050,3.0
1985-08-30,0.16,0.16,211,7850,2.7
1985-08-31,0.16,0.16,192,6840,2.4
1985-01-09,0.1,0.1,207,6350,2.7
1985-02-09,0.05,0.05,202,8400,2.6
1985-03-09,0.15,0.15,215,9830,2.8
1985-04-09,0.18,0.18,198,9060,2.6
1985-05-09,0.24,0.24,182,8080,2.3
1985-06-09,0.18,0.18,171,7210,2.2
1985-07-09,0.13,0.13,136,6380,1.7
1985-08-09,0.15,0.15,167,6220,2.2
1985-09-09,0.13,0.13,227,6230,3.0
1985-10-09,0.18,0.18,206,6430,2.7
1985-11-09,0.14,0.14,231,6590,3.0
1985-12-09,0.25,0.25,208,6950,2.7
1985-09-13,0.14,0.14,169,8460,2.2
1985-09-14,0.2,0.2,143,10800,1.8
1985-09-15,0.14,0.14,140,10300,1.8
1985-09-16,0.1,0.1,171,8840,2.2
1985-09-17,0.14,0.14,145,7830,1.9
1985-09-18,0.14,0.14,141,7080,1.8
1985-09-19,0.13,0.13,151,6670,2.0
1985-09-20,0.13,0.13,118,6190,1.5
1985-09-21,0.18,0.18,126,5600,1.6
1985-09-22,0.11,0.11,124,5530,1.6
1985-09-23,-0.04,-0.04,142,5480,1.8
1985-09-24,-0.02,-0.02,138,5080,1.8
1985-09-25,0.12,0.12,141,4870,1.8
1985-09-26,0.1,0.1,151,4580,2.0
1985-09-27,-5.18,-5.18,5483,8780,73.3
1985-09-28,-1.0,-1.0,4413,10600,58.2
1985-09-29,0.13,0.13,915,21100,11.7
1985-09-30,0.13,0.13,568,36200,7.3
1985-01-10,0.09,0.09,453,36500,5.9
1985-02-10,0.12,0.12,401,33100,5.2
1985-03-10,-0.82,-0.82,770,25500,10.2
1985-04-10,-0.23,-0.23,916,20900,12.2
1985-05-10,0.08,0.08,600,18800,7.8
1985-06-10,0.18,0.18,521,17000,6.6
1985-07-10,0.02,0.02,448,15000,5.7
1985-08-10,0.13,0.13,419,14600,5.4
1985-09-10,0.11,0.11,391,12900,5.1
1985-10-10,0.07,0.07,367,11500,4.8
1985-11-10,0.15,0.15,348,10400,4.6
1985-12-10,0.11,0.11,336,9770,4.4
1985-10-13,0.04,0.04,316,9320,4.1
1985-10-14,0.01,0.01,319,8890,4.2
1985-10-15,0.01,0.01,324,8600,4.3
1985-10-16,0.09,0.09,308,7940,4.0
1985-10-17,0.1,0.1,295,7590,3.9
1985-10-18,0.06,0.06,283,7590,3.7
1985-10-19,0.04,0.04,275,7510,3.6
1985-10-20,0.02,0.02,265,7500,3.5
1985-10-21,-0.11,-0.11,267,8500,3.5
1985-10-22,-0.07,-0.07,259,9660,3.4
1985-10-23,0.05,0.05,257,9240,3.3
1985-10-24,0.02,0.02,269,8860,3.4
1985-10-25,0.1,0.1,276,9990,3.4
1985-10-26,0.11,0.11,269,10300,3.4
1985-10-27,0.12,0.12,261,10100,3.2
1985-10-28,0.09,0.09,258,9740,3.2
1985-10-29,0.06,0.06,235,9110,3.0
1985-10-30,0.04,0.04,231,9180,3.0
1985-10-31,0.1,0.1,223,9310,2.9
1985-01-11,0.0,0.0,220,9060,2.8
1985-02-11,0.0,0.0,224,8650,2.9
1985-03-11,-0.04,-0.04,209,8260,2.7
1985-04-11,0.0,0.0,244,8090,3.1
1985-05-11,-0.43,-0.43,687,10500,5.0
1985-06-11,-0.23,-0.23,967,15200,7.0
1985-07-11,0.0,0.0,543,18000,4.9
1985-08-11,0.0,0.0,382,24400,3.7
1985-09-11,0.0,0.0,306,23000,3.0
1985-10-11,0.0,0.0,281,20100,2.9
1985-11-11,0.0,0.0,279,17800,3.0
1985-12-11,-0.06,-0.06,269,16400,3.0
1985-11-13,-0.06,-0.06,264,15600,3.0
1985-11-14,0.0,0.0,287,18500,3.2
1985-11-15,-0.06,-0.06,430,30300,4.9
1985-11-16,-0.14,-0.14,502,44100,5.4
1985-11-17,-0.64,-0.64,2531,78300,26.5
1985-11-18,0.0,0.0,1072,149000,11.1
1985-11-19,0.0,0.0,687,157000,7.2
1985-11-20,-0.02,-0.02,569,125000,6.1
1985-11-21,0.0,0.0,510,91500,5.5
1985-11-22,-0.15,-0.15,826,73000,8.8
1985-11-23,-0.83,-0.83,1895,67000,19.4
1985-11-24,0.0,0.0,887,59500,9.3
1985-11-25,0.0,0.0,703,52200,7.5
1985-11-26,-0.06,-0.06,657,46000,7.1
1985-11-27,-0.32,-0.32,1262,44900,14.9
1985-11-28,-0.32,-0.32,2405,60000,27.2
1985-11-29,-0.92,-0.92,3219,106000,36.3
1985-11-30,-0.06,-0.06,2039,138000,23.4
1985-01-12,-0.33,-0.33,4143,125000,50.0
1985-02-12,-0.15,-0.15,3533,111000,39.5
1985-03-12,0.0,0.0,2264,110000,26.3
1985-04-12,0.0,0.0,1714,110000,20.6
1985-05-12,0.0,0.0,1511,103000,18.2
1985-06-12,-0.02,-0.02,1426,86100,17.2
1985-07-12,0.0,0.0,1366,71800,16.3
1985-08-12,0.0,0.0,1229,61500,14.6
1985-09-12,0.0,0.0,1116,53100,13.4
1985-10-12,0.0,0.0,1026,47200,12.4
1985-11-12,0.0,0.0,970,42900,11.8
1985-12-12,-0.05,-0.05,944,40300,11.5
1985-12-13,-0.1,-0.1,946,43100,11.4
1985-12-14,-0.56,-0.56,1343,52100,14.7
1985-12-15,0.0,0.0,989,61600,11.2
1985-12-16,0.0,0.0,859,59000,10.1
1985-12-17,0.0,0.0,827,52500,9.7
1985-12-18,0.0,0.0,781,47500,9.2
1985-12-19,0.0,0.0,657,40300,7.9
1985-12-20,0.0,0.0,638,36000,8.0
1985-12-21,-0.06,-0.06,632,28200,8.0
1985-12-22,0.0,0.0,618,19200,7.7
1985-12-23,0.0,0.0,635,20200,7.8
1985-12-24,0.0,0.0,647,21900,7.8
1985-12-25,0.0,0.0,703,28200,8.6
1985-12-26,0.0,0.0,579,22800,7.2
1985-12-27,0.0,0.0,599,19900,7.4
1985-12-28,0.0,0.0,582,20100,7.2
1985-12-29,0.0,0.0,557,20200,6.9
1985-12-30,0.0,0.0,531,14600,6.6
1985-12-31,0.0,0.0,510,15400,6.4
1986-01-01,0.0,0.0,513,17100,6.4
1986-02-01,0.0,0.0,500,16400,6.2
1986-03-01,-0.21,-0.21,497,18000,6.2
1986-04-01,0.0,0.0,515,19700,6.4
1986-05-01,-0.14,-0.14,514,18700,6.4
1986-06-01,0.0,0.0,492,19400,6.2
1986-07-01,0.0,0.0,450,16700,5.7
1986-08-01,0.0,0.0,401,13400,5.1
1986-09-01,0.0,0.0,434,11100,5.5
1986-10-01,0.0,0.0,417,12100,5.3
1986-11-01,0.0,0.0,422,12200,5.3
1986-12-01,0.0,0.0,414,13300,5.2
1986-01-13,0.0,0.0,421,13600,5.3
1986-01-14,0.0,0.0,369,14600,4.7
1986-01-15,0.0,0.0,368,11900,4.7
1986-01-16,0.0,0.0,363,10900,4.6
1986-01-17,0.0,0.0,360,9500,4.6
1986-01-18,-0.01,-0.01,370,9800,4.7
1986-01-19,-0.69,-0.69,414,13000,5.2
1986-01-20,-0.8,-0.8,1263,18000,15.7
1986-01-21,0.0,0.0,1476,21900,17.5
1986-01-22,-0.01,-0.01,817,71800,9.5
1986-01-23,0.0,0.0,663,113000,7.8
1986-01-24,0.0,0.0,560,93900,6.7
1986-01-25,-0.81,-0.81,565,75300,6.9
1986-01-26,-1.56,-1.56,3596,62200,47.1
1986-01-27,-0.43,-0.43,2726,56500,34.4
1986-01-28,0.0,0.0,1564,45900,19.3
1986-01-29,-0.1,-0.1,1162,35700,14.6
1986-01-30,0.0,0.0,1068,25700,13.5
1986-01-31,0.0,0.0,936,26900,11.8
1986-01-02,0.0,0.0,861,25600,10.8
1986-02-02,-0.04,-0.04,871,24700,10.9
1986-03-02,0.0,0.0,1109,25300,13.5
1986-04-02,-0.73,-0.73,1062,27700,12.5
1986-05-02,-0.67,-0.67,2269,33200,24.5
1986-06-02,-0.12,-0.12,2569,52200,29.5
1986-07-02,-0.15,-0.15,1661,70900,19.2
1986-08-02,0.0,0.0,1383,72500,16.3
1986-09-02,0.0,0.0,1237,65900,14.6
1986-10-02,-0.03,-0.03,1149,57500,13.6
1986-11-02,-0.3,-0.3,1147,52100,13.6
1986-12-02,-0.3,-0.3,1043,43600,12.5
1986-02-13,0.0,0.0,930,37100,11.2
1986-02-14,-0.2,-0.2,897,29900,10.9
1986-02-15,-0.2,-0.2,943,26200,11.4
1986-02-16,0.0,0.0,847,25800,10.1
1986-02-17,-0.16,-0.16,917,25400,10.7
1986-02-18,-0.81,-0.81,3489,31900,39.2
1986-02-19,-0.73,-0.73,5240,45300,57.1
1986-02-20,-0.11,-0.11,5963,63100,64.5
1986-02-21,-0.17,-0.17,5350,87200,58.5
1986-02-22,-0.12,-0.12,5006,144000,55.7
1986-02-23,-0.3,-0.3,3423,179000,40.3
1986-02-24,-0.1,-0.1,2957,158000,35.2
1986-02-25,0.0,0.0,2596,119000,31.2
1986-02-26,0.0,0.0,2226,95600,27.1
1986-02-27,0.0,0.0,2052,79400,25.0
1986-02-28,0.0,0.0,1872,65600,22.8
1986-01-03,0.0,0.0,1665,56700,20.5
1986-02-03,0.0,0.0,1553,49600,19.2
1986-03-03,0.0,0.0,1461,44500,18.1
1986-04-03,-0.04,-0.04,1442,41100,17.9
1986-05-03,0.0,0.0,1435,38500,17.5
1986-06-03,0.0,0.0,1413,36700,16.9
1986-07-03,0.0,0.0,1309,35500,15.7
1986-08-03,0.0,0.0,1013,31600,12.2
1986-09-03,0.0,0.0,1119,31800,13.9
1986-10-03,0.0,0.0,1059,28900,12.9
1986-11-03,-0.25,-0.25,1414,28300,16.9
1986-12-03,0.0,0.0,1319,43600,15.1
1986-03-13,-0.33,-0.33,1372,97400,16.3
1986-03-14,-0.76,-0.76,2809,114000,32.4
1986-03-15,-0.25,-0.25,7704,201000,77.8
1986-03-16,0.0,0.0,3626,367000,37.5
1986-03-17,0.0,0.0,2639,333000,29.5
1986-03-18,0.0,0.0,2161,264000,25.8
1986-03-19,0.0,0.0,1989,206000,24.1
1986-03-20,0.0,0.0,1849,167000,22.5
1986-03-21,0.0,0.0,1612,134000,19.8
1986-03-22,0.0,0.0,1461,118000,18.0
1986-03-23,0.0,0.0,1403,104000,17.4
1986-03-24,0.0,0.0,1339,89600,16.6
1986-03-25,0.0,0.0,1228,76100,15.2
1986-03-26,0.0,0.0,1173,65100,14.6
1986-03-27,-0.01,-0.01,1141,58700,14.3
1986-03-28,0.0,0.0,1077,53400,13.5
1986-03-29,0.0,0.0,1029,49400,12.9
1986-03-30,0.0,0.0,988,48100,12.4
1986-03-31,0.0,0.0,952,47600,12.0
1986-01-04,0.0,0.0,906,44300,11.4
1986-02-04,0.0,0.0,868,40500,11.0
1986-03-04,0.0,0.0,833,37300,10.5
1986-04-04,-0.05,-0.05,763,34700,9.6
1986-05-04,0.0,0.0,790,32100,10.0
1986-06-04,-0.39,-0.39,947,30500,12.1
1986-07-04,0.0,0.0,1014,29400,12.8
1986-08-04,-0.03,-0.03,890,30200,11.1
1986-09-04,0.0,0.0,790,33500,9.9
1986-10-04,0.0,0.0,752,35600,9.5
1986-11-04,-0.04,-0.04,723,35100,9.2
1986-12-04,0.0,0.0,699,34000,8.9
1986-04-13,-0.02,-0.02,678,32400,8.6
1986-04-14,-0.01,-0.01,658,31000,8.4
1986-04-15,-0.76,-0.76,668,30200,8.5
1986-04-16,-0.93,-0.93,2817,38800,31.2
1986-04-17,-0.7,-0.7,5149,80700,53.1
1986-04-18,-0.02,-0.02,3340,165000,34.1
1986-04-19,0.0,0.0,1987,189000,22.4
1986-04-20,0.0,0.0,1645,142000,19.2
1986-04-21,-0.09,-0.09,1514,107000,17.9
1986-04-22,-0.13,-0.13,1534,86000,18.4
1986-04-23,-0.15,-0.15,1574,73700,19.0
1986-04-24,0.0,0.0,1636,64900,20.3
1986-04-25,0.0,0.0,1266,58500,15.5
1986-04-26,-0.03,-0.03,1105,52000,13.5
1986-04-27,0.0,0.0,1094,47200,13.5
1986-04-28,0.0,0.0,1016,43000,12.5
1986-04-29,0.0,0.0,969,39200,12.0
1986-04-30,0.0,0.0,922,36000,11.5
1986-01-05,0.09,0.09,856,32900,10.7
1986-02-05,0.32,0.32,816,30300,10.2
1986-03-05,0.29,0.29,770,28200,9.7
1986-04-05,0.24,0.24,737,26300,9.3
1986-05-05,0.21,0.21,715,24500,9.0
1986-06-05,0.17,0.17,700,23000,8.9
1986-07-05,0.28,0.28,683,22200,8.6
1986-08-05,0.34,0.34,653,20600,8.3
1986-09-05,0.26,0.26,614,19600,7.8
1986-10-05,0.22,0.22,578,18600,7.4
1986-11-05,0.19,0.19,561,17700,7.2
1986-12-05,0.28,0.28,545,16700,7.0
1986-05-13,0.25,0.25,518,15600,6.6
1986-05-14,0.18,0.18,510,14800,6.5
1986-05-15,0.06,0.06,510,13800,6.5
1986-05-16,0.06,0.06,519,12000,6.6
1986-05-17,-0.1,-0.1,589,13000,7.6
1986-05-18,0.25,0.25,513,13600,6.4
1986-05-19,0.35,0.35,489,13700,6.1
1986-05-20,0.26,0.26,496,14000,6.2
1986-05-21,-0.21,-0.21,1326,18500,15.3
1986-05-22,-0.32,-0.32,1854,39700,22.9
1986-05-23,0.03,0.03,1044,58000,12.6
1986-05-24,0.21,0.21,720,64600,8.8
1986-05-25,0.21,0.21,613,52600,7.6
1986-05-26,0.28,0.28,568,43400,7.1
1986-05-27,0.08,0.08,537,35600,6.8
1986-05-28,0.09,0.09,513,30700,6.5
1986-05-29,0.29,0.29,493,26800,6.2
1986-05-30,0.36,0.36,463,22300,5.8
1986-05-31,0.32,0.32,438,20900,5.6
1986-01-06,0.21,0.21,419,19100,5.3
1986-02-06,0.43,0.43,416,17700,5.3
1986-03-06,0.28,0.28,396,16600,5.1
1986-04-06,0.27,0.27,365,14800,4.7
1986-05-06,0.23,0.23,374,13900,4.8
1986-06-06,0.26,0.26,534,15800,7.0
1986-07-06,0.23,0.23,718,24600,6.6
1986-08-06,0.21,0.21,539,49500,5.6
1986-09-06,0.31,0.31,443,52800,5.1
1986-10-06,0.28,0.28,385,47600,4.6
1986-11-06,0.28,0.28,363,40300,4.4
1986-12-06,-1.57,-1.57,1216,33900,15.8
1986-06-13,0.23,0.23,859,35000,11.0
1986-06-14,0.18,0.18,564,60100,6.9
1986-06-15,0.22,0.22,466,64300,5.8
1986-06-16,0.22,0.22,435,55200,5.5
1986-06-17,0.27,0.27,412,45500,5.2
1986-06-18,0.27,0.27,398,39900,5.1
1986-06-19,0.22,0.22,361,36500,4.6
1986-06-20,0.23,0.23,346,32800,4.5
1986-06-21,0.26,0.26,340,30300,4.4
1986-06-22,0.27,0.27,324,26500,4.2
1986-06-23,0.33,0.33,316,22700,4.1
1986-06-24,0.2,0.2,299,20200,3.9
1986-06-25,0.36,0.36,276,18600,3.6
1986-06-26,0.23,0.23,272,18200,3.6
1986-06-27,0.25,0.25,249,17000,3.3
1986-06-28,0.17,0.17,253,14700,3.3
1986-06-29,0.31,0.31,260,13200,3.4
1986-06-30,0.34,0.34,259,13200,3.4
1986-01-07,0.13,0.13,263,12600,3.5
1986-02-07,-0.36,-0.36,391,13100,5.2
1986-03-07,0.3,0.3,497,12100,6.7
1986-04-07,0.27,0.27,302,12100,4.0
1986-05-07,0.23,0.23,271,13500,3.6
1986-06-07,0.29,0.29,257,14200,3.4
1986-07-07,0.32,0.32,235,13700,3.1
1986-08-07,0.35,0.35,233,11900,3.1
1986-09-07,0.1,0.1,243,11200,3.2
1986-10-07,0.25,0.25,237,10900,3.1
1986-11-07,0.18,0.18,243,9800,3.2
1986-12-07,0.05,0.05,227,10100,3.0
1986-07-13,0.15,0.15,230,10800,3.0
1986-07-14,0.29,0.29,250,12300,3.3
1986-07-15,0.31,0.31,216,12000,2.9
1986-07-16,-0.08,-0.08,209,12500,2.8
1986-07-17,0.14,0.14,216,15000,2.8
1986-07-18,0.09,0.09,317,16700,4.2
1986-07-19,0.21,0.21,429,17200,5.5
1986-07-20,-0.34,-0.34,420,17100,5.1
1986-07-21,0.16,0.16,607,21300,6.8
1986-07-22,0.21,0.21,401,27900,4.3
1986-07-23,0.2,0.2,296,32900,3.5
1986-07-24,0.23,0.23,245,29600,3.0
1986-07-25,0.16,0.16,293,24800,3.8
1986-07-26,0.24,0.24,601,22300,7.9
1986-07-27,0.21,0.21,10049,27200,136.3
1986-07-28,0.18,0.18,1215,19200,16.4
1986-07-29,-0.08,-0.08,714,16700,9.5
1986-07-30,0.09,0.09,655,15100,8.8
1986-07-31,0.18,0.18,523,12800,7.0
1986-01-08,0.16,0.16,456,13300,6.1
1986-02-08,-0.58,-0.58,770,14300,9.2
1986-03-08,0.16,0.16,1753,22400,23.2
1986-04-08,0.22,0.22,922,36400,12.2
1986-05-08,0.2,0.2,678,33600,8.9
1986-06-08,0.16,0.16,664,31600,8.6
1986-07-08,0.18,0.18,1171,30600,15.5
1986-08-08,0.22,0.22,823,25400,10.8
1986-09-08,0.2,0.2,634,20200,8.3
1986-10-08,0.18,0.18,588,17200,7.6
1986-11-08,0.33,0.33,3642,18500,48.6
1986-12-08,0.16,0.16,1366,16200,17.9
1986-08-13,0.15,0.15,913,15900,12.1
1986-08-14,0.2,0.2,738,17000,9.8
1986-08-15,0.17,0.17,658,18900,8.8
1986-08-16,0.13,0.13,613,15200,8.2
1986-08-17,0.01,0.01,928,15100,8.9
1986-08-18,0.07,0.07,1065,14200,12.9
1986-08-19,-1.23,-1.23,725,12900,8.9
1986-08-20,0.11,0.11,1073,11800,13.9
1986-08-21,-0.4,-0.4,864,11900,11.1
1986-08-22,0.09,0.09,1354,15800,17.4
1986-08-23,0.19,0.19,826,15400,10.3
1986-08-24,0.4,0.4,1351,14700,17.8
1986-08-25,0.11,0.11,890,15200,11.7
1986-08-26,0.15,0.15,656,14700,8.6
1986-08-27,0.04,0.04,596,14700,7.9
1986-08-28,-0.31,-0.31,594,13300,7.9
1986-08-29,0.12,0.12,565,12200,7.5
1986-08-30,0.18,0.18,494,10800,6.6
1986-08-31,0.15,0.15,458,9800,6.1
1986-01-09,0.13,0.13,434,8980,5.8
1986-02-09,-0.09,-0.09,456,8510,6.1
1986-03-09,0.03,0.03,471,8730,6.3
1986-04-09,0.04,0.04,441,7930,5.9
1986-05-09,0.04,0.04,418,7460,5.6
1986-06-09,0.17,0.17,417,7190,5.5
1986-07-09,0.14,0.14,397,7370,5.3
1986-08-09,0.11,0.11,370,7320,4.9
1986-09-09,0.15,0.15,345,7090,4.6
1986-10-09,0.18,0.18,329,6830,4.4
1986-11-09,0.13,0.13,343,6780,4.6
1986-12-09,0.21,0.21,319,6370,4.3
1986-09-13,0.11,0.11,293,6150,3.9
1986-09-14,0.22,0.22,285,5890,3.8
1986-09-15,0.17,0.17,297,6030,4.0
1986-09-16,0.19,0.19,274,6040,3.7
1986-09-17,0.14,0.14,275,5740,3.7
1986-09-18,0.13,0.13,260,5660,3.5
1986-09-19,0.05,0.05,280,5320,3.7
1986-09-20,0.07,0.07,302,5630,4.0
1986-09-21,0.12,0.12,280,5810,3.7
1986-09-22,0.05,0.05,272,5620,3.6
1986-09-23,0.09,0.09,299,5760,4.0
1986-09-24,0.03,0.03,299,6020,4.0
1986-09-25,-0.01,-0.01,303,6260,4.0
1986-09-26,0.08,0.08,273,7020,3.6
1986-09-27,0.05,0.05,320,7130,4.3
1986-09-28,-0.02,-0.02,700,7440,9.5
1986-09-29,0.05,0.05,374,9960,5.0
1986-09-30,0.13,0.13,320,10900,4.3
1986-01-10,-1.58,-1.58,291,11400,3.8
1986-02-10,0.18,0.18,558,12200,7.2
1986-03-10,0.04,0.04,444,10800,5.5
1986-04-10,-0.02,-0.02,473,10600,6.0
1986-05-10,0.13,0.13,483,10600,6.3
1986-06-10,0.17,0.17,357,14700,4.6
1986-07-10,0.14,0.14,311,29600,4.1
1986-08-10,0.05,0.05,285,33500,3.7
1986-09-10,0.11,0.11,265,30400,3.5
1986-10-10,0.18,0.18,260,25300,3.4
1986-11-10,0.12,0.12,253,21600,3.3
1986-12-10,0.12,0.12,240,18700,3.2
1986-10-13,-0.35,-0.35,265,16600,3.5
1986-10-14,-0.02,-0.02,340,15600,4.5
